Driver,LapNumber,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_Variability,Std_Speed_Variability,LapTime_Sec,Z_Mean_Apex_Speed_Ratio,Z_Mean_Throttle_On_Dist_Norm,Z_Mean_Throttle_Integral_Norm,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy
ALB,65.0,0.6924114309972387,0.2170780322985117,0.3598413677098737,0.1974183343314174,0.18922317622804502,0.2869368048564086,0.36361530613321486,0.3100740802096371,0.29205532316085553,0.23471864414662966,0.1484121218783271,0.0636688974814054,95.42,-0.21271948178715364,2.0523818854148317,-2.1898862953507723,5.723744680536098e-10,4.8880623676144904e-06,0.9999951113652575,2,6.468406558627623e-05
ALB,66.0,0.6844987246860068,0.23395393747431012,0.36309998760731355,0.18873707371622467,0.20017690297167032,0.26311476814726387,0.2569020361016992,0.2732765993692588,0.3180709414050228,0.22619184334591694,0.17193260618878545,0.13576353201263397,94.016,-0.4857226397132449,0.3234124823905264,-1.816000957421901,0.0012299165586063224,2.1876356785851949e-07,0.9987698646778258,2,0.0094741690787903
ALB,69.0,0.7250352000324042,0.23085950727295,0.3858738539105501,0.21247481233090085,0.15213119047986282,0.264396855844213,0.2836976462541155,0.27633010630281685,0.3144713967241214,0.23369451967587135,0.16184153811475777,0.1006446141501764,94.087,0.9128615292771949,0.7575552096747047,-1.8677320739680405,8.019033546913968e-05,3.882112285827188e-05,0.9998809885416728,2,0.0012695765771737488
ALB,70.0,0.7111006001490531,0.24615991159999212,0.4159372644440333,0.17454951966303164,0.21422995958237465,0.2738065511137711,0.3081747410294034,0.3633951555956524,0.325474742172373,0.2615173850753808,0.18433041275521125,0.13834377964808772,90.63,0.43209178717373103,1.1541333290491786,-1.7095966995688556,5.699841579649882e-05,0.0003808751120232238,0.9995621264721799,2,0.0039934385505617995
ALB,71.0,0.7079896535440059,0.25169043750609865,0.35671005096173897,0.18217320430845224,0.118033639940635,0.15161760488506765,0.31134163606667886,0.371654318585113,0.3324740904706574,0.2800716197430163,0.17376660586956458,0.1177918243965917,89.729,0.3247583144133711,1.2054433921783634,-1.609005059607631,6.956317867655438e-05,0.001093727445642657,0.9988367093756811,2,0.009285774003719343
ALB,72.0,0.6830819168698422,0.22120654740988052,0.365712015210189,0.19112867776904857,0.17634040548086624,0.26445830889260746,0.2658678390062809,0.2775780514878807,0.3256862879043279,0.2410254779016342,0.16050325563264375,0.12072672162630753,89.217,-0.5346051576247542,0.4686765052340784,-1.7065564547921586,0.001999008749394512,1.6556421338214817e-06,0.9979993356084714,2,0.01444474747919431
ALB,73.0,0.7789709131363645,0.25105467664419556,0.37421549769631934,0.20126331667901462,0.17708662133980804,0.24062075412770162,0.33407534614022705,0.33552659603783563,0.36664021444413736,0.26770105696603347,0.1755919836458347,0.09267008776015664,92.141,2.7737444463488967,1.573775176245912,-1.1179841394952192,7.021006098591045e-07,0.9637805133552731,0.036218784544117484,1,0.15574579530660104
ALB,74.0,0.6693386944104763,0.23097494903945076,0.3766299284837943,0.19247925809878677,0.16701182715459897,0.23798903733407112,0.2560093489038859,0.2829599092723775,0.3602062709888726,0.2343028814272918,0.14531059059886425,0.05562790630887381,88.241,-1.008772020883901,0.3089491560297568,-1.210450022889178,0.049804628851046494,0.00011591559654413193,0.9500794555524095,2,0.19910007158149604
ALB,75.0,0.7051905833848128,0.24936309903774567,0.42201520073415455,0.1889338669194684,0.16258738611962067,0.24087633459180732,0.2340521035297329,0.2868183697526412,0.3637719386003831,0.24977279309625952,0.17093685345473078,0.11771630936384131,87.197,0.2281851619848889,-0.046802339687652204,-1.1592057730943253,0.05956880307765132,0.0016549686827507148,0.9387762282395978,2,0.23792966074988314
ALB,76.0,0.7014841328674838,0.23456445942228543,0.36461445078797955,0.1675471961640627,0.18799419539069298,0.2243502847990929,0.21687067059198165,0.33747084825805856,0.3876071682540837,0.27355842590453394,0.17701428553138265,0.08634139514130647,86.764,0.10030569115311005,-0.32517607746846244,-0.8166560473854577,0.3087436626867157,0.013870899462465782,0.6773854378508185,2,0.6860399727146731
