Driver,LapNumber,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_CV,Std_Speed_CV,LapTime_Sec,Z_Mean_Apex_Speed_Ratio,Z_Mean_Throttle_On_Dist_Norm,Z_Mean_Throttle_Integral_Norm,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy
DEV,25.0,0.8601806864683874,0.20808403345473186,0.203248598035271,0.184852483505375,0.08494448111017328,0.12330197852663176,0.25166275712767905,0.23501264593943613,0.5884850430097986,0.28353930653569603,0.08832142333519037,0.06483440485717304,93.553,0.1149743619090011,-0.11499774597681876,-0.25854754588477646,0.6170342385611481,0.24370540562919737,0.13926035580965454,0,0.916524482602514
DEV,26.0,0.8455522621846383,0.215045697306064,0.2001634008492997,0.20844069288135872,0.14799077735857905,0.14279039995770923,0.3359678676019153,0.3300017137322364,0.5779298164198794,0.32070161799173313,0.08918241233068797,0.07112000889508754,93.754,-0.3939600593493412,0.7101385335033692,-0.3868780434808704,0.17934041764556563,0.3005943196294895,0.5200652627249448,2,1.0095226899675493
DEV,29.0,0.8478086191766392,0.21987011053016753,0.2152411371556111,0.20031411715002345,0.2110258748827215,0.29037229089901684,0.4116000322640941,0.3468611313780741,0.6037495381999369,0.27808673823152374,0.0856910952130055,0.07100718821393989,92.499,-0.31545961954791385,1.4503883547458754,-0.07296173712776961,1.644394366969857e-05,0.37505523520297596,0.6249283208533543,2,0.6617812999054755
DEV,30.0,0.838833446369798,0.21032878017056303,0.19516046028967543,0.19461484039156718,0.2317948774169704,0.2913953794966992,0.27449825765254304,0.22022961926975915,0.5874996758152018,0.25471631418212953,0.0837771104395772,0.074957974879039,92.564,-0.6277129620502742,0.10850471831225196,-0.2705276451578939,0.6883047656543582,0.1228348695204215,0.18886036482522034,0,0.8294547630856002
DEV,31.0,0.8463358159108315,0.19943949152312143,0.22175045201387364,0.1901858061554971,0.14077577659033633,0.2546992385704767,0.19845757472904718,0.22935031469298958,0.6614703518055095,0.277860930703382,0.08316644411114388,0.0625212722632667,92.829,-0.3666996070661814,-0.6357434754648102,0.6288082029632258,0.8945436937024747,0.07937412950769657,0.02608217678982868,0,0.39589898439044
DEV,39.0,0.8318404792312496,0.2372203969822261,0.2580374765758937,0.24404274312485447,0.12102158456107442,0.21121791769693812,0.14041840827993748,0.09276705005356128,0.7042725454706545,0.21444033572650512,0.09246425701962359,0.06512920672742711,93.647,-0.8710038055821648,-1.2038018244611624,1.1491974873105988,0.9788564485377073,0.007511507398620055,0.01363204406367287,0,0.11621377019221424
DEV,40.0,0.8058469725923575,0.19966112365463762,0.270484893650397,0.23443491289376758,0.11503354060274086,0.2827005040289593,0.3457404387607691,0.29042744736651804,0.5338967401546455,0.3055325040692631,0.0825332801360439,0.06417568163808016,93.18,-1.775338407938187,0.8057875749625613,-0.9222324046275076,0.08303082225549158,0.027296966720201637,0.8896722110243067,2,0.4089262530834278
DEV,41.0,0.8663095541047185,0.2016704991209727,0.2271071599971826,0.2219581939766722,0.08498801650825247,0.2946237656332873,0.3559402432626966,0.2639556261938666,0.5089950874538419,0.28679237130966023,0.08445464731861681,0.06566449766307482,92.65,0.3282025020669482,0.9056181628213805,-1.224986822529936,0.043216113827390795,0.044626794168157374,0.9121570920044515,2,0.35839522217539077
DEV,42.0,0.8898983607488224,0.1939830519532402,0.23797844791035094,0.23477257444501862,0.08207410472142845,0.2537630228397469,0.2382507103179244,0.2359520401707084,0.6380126275939249,0.2824927871416281,0.08933040468489481,0.06530344712616531,92.369,1.1488756945261407,-0.2462681558317122,0.3436090748441177,0.16518015133178182,0.7716361622613781,0.06318368640684023,1,0.671978534916403
DEV,43.0,0.8422893342139193,0.2093714202666119,0.23106753245518089,0.20761466973858667,0.09599306346960869,0.24532139004881207,0.15432736302387828,0.2254219658475324,0.6638963923808341,0.27286424204508025,0.08681090614834466,0.06442377684207995,92.516,-0.5074798975885387,-1.067667928137274,0.6583040163943708,0.9583227408680512,0.02181398753818626,0.01986327159376232,0,0.20208122402882908
DEV,44.0,0.8202204256297183,0.19803145101019845,0.24552607289008407,0.21652115998157204,0.10787818071944165,0.24939027365812655,0.3318131199051898,0.3575015695378137,0.6155534440499953,0.2971447617267687,0.08679925176134598,0.06269102129336455,94.017,-1.2752746374896042,0.6694739398936775,0.07055020914936178,0.04848259744386189,0.5218721407526978,0.4296452618034401,1,0.8490878550525882
DEV,45.0,0.864678220866736,0.21544032336683253,0.14846978620813286,0.21096929997160183,0.2209916281304699,0.32348417251048683,0.2550296263460518,0.19569089630722816,0.6125577303234017,0.23301839025685492,0.08309115356631293,0.0667475571662144,92.829,0.2714471317517398,-0.08204451307412937,0.03412830669997462,0.5634768191170227,0.3411121122211432,0.09541106866183408,0,0.9142819003446673
DEV,46.0,0.8707899381057526,0.1889536250166732,0.19255542210955945,0.19564923407982024,0.05570401569967153,0.2932813827666087,0.20455261011677264,0.3285694140981831,0.705048000511134,0.3035222726794685,0.08355083663366776,0.06878454722281618,92.716,0.4840785960570921,-0.5760883158328824,1.1586254735655952,0.1097746915568241,0.8471868343272102,0.043038474115965376,1,0.5184048446356673
DEV,47.0,0.8626628220136341,0.17433501626795206,0.17173416116787596,0.18503711489651095,0.1036713257988382,0.10519773579501168,0.2206629205148704,0.21032696427438724,0.6380630461928841,0.2688779814626633,0.08185616466077532,0.06980841428976543,92.456,0.20132981569551936,-0.4184086507641819,0.34422206442206954,0.7105574283301821,0.24719165601478288,0.042250915655034964,0,0.7219616540984665
DEV,48.0,0.8156003207713216,0.21754642405078145,0.19249882743278512,0.19647738446162244,0.13087554050028302,0.12468567211974184,0.2681170110755653,0.32559532115317114,0.6458240036629124,0.2664941745707905,0.08165501828366338,0.06516577769111058,92.353,-1.4360117303337805,0.046048266629145324,0.43857982410314017,0.49723916936826645,0.25342739360814365,0.24933343702359032,0,1.0416025197320564
DEV,49.0,0.84662005582081,0.2056470229856206,0.18785715147748508,0.17683226436905805,0.1569212583276314,0.29706385693298804,0.29629619280141795,0.33758063045686787,0.572811648818395,0.31270435405572117,0.08208411175495763,0.062455415315431397,92.54,-0.35681067635994423,0.32185201135197433,-0.44910475074132794,0.5217638738273894,0.17751166452889505,0.30072446164371563,0,1.007634862010863
DEV,50.0,0.835794884917454,0.22520514538099096,0.16362145514089596,0.1914602570662487,0.056315293667000194,0.09293307172946062,0.11061393575869308,0.07780557077903168,0.7201634511542925,0.21708725766707837,0.08343526543917429,0.06435641839845546,92.632,-0.7334269121114927,-1.495513103050432,1.3423991979760497,0.9858714014826785,0.004128596542315169,0.010000001975006634,0,0.0827452680289831
DEV,51.0,0.8496844442117145,0.2066847307059044,0.16864991803768328,0.19190441170915692,0.12210649199576289,0.11479347427072631,0.24272374937003532,0.29518611739122885,0.6185963499520005,0.2666744196595436,0.08271412552565294,0.07024689984173581,92.445,-0.2501981867312209,-0.20248828554073717,0.10754587430309323,0.7755261589430201,0.15458951752699204,0.06988432352998794,0,0.6717212781194578
DEV,52.0,0.8647186152915431,0.2073591889786449,0.14759456022505427,0.17205206924760266,0.10659124346791231,0.12018651143072441,0.2228775468279422,0.22289317289709168,0.6945173942198875,0.25392799219864765,0.07824394101601632,0.06448423654643579,92.42,0.272852485658117,-0.3967329954435542,1.0305943096837247,0.10111443043281827,0.8423989835368194,0.056486586030362086,1,0.5385051174373123
GAS,2.0,0.8467364341768502,0.21873440339920075,0.1869335426970105,0.2169057945444139,0.11003504927603394,0.12694054220395293,0.27752054545359145,0.2521840403307727,0.5348395650217986,0.2534149818848743,0.07985844922902037,0.06249243589919451,94.706,-0.3527617815419221,0.1380853605490894,-0.9107695351839196,0.16736452454700337,0.12593582616745982,0.7066996492855367,2,0.8054449721591378
GAS,3.0,0.8541356499734474,0.19526184918643774,0.16220934967271436,0.18650645606058147,0.10542538946566982,0.11761347451037252,0.3286065232615108,0.3429736326596826,0.5405011220656089,0.3129256505427377,0.08653429174218151,0.07426507262280777,93.605,-0.09533722670520231,0.6380893748361709,-0.8419362963698209,0.22276517763619408,0.13121470703687577,0.6460201153269302,2,0.8832611687544305
