Driver,LapNumber,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_Variability,Std_Speed_Variability,LapTime_Sec,Z_Mean_Apex_Speed_Ratio,Z_Mean_Throttle_On_Dist_Norm,Z_Mean_Throttle_Integral_Norm,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy
ALO,4.0,0.8397050542701715,0.20848694776707766,0.20809176892347864,0.2191937210874394,0.14918511976436669,0.291837263639908,0.3100388360908913,0.3544874449139338,0.5769719044351924,0.32277453755732866,0.08562293785393418,0.06599564173483141,93.156,-0.47770390208197483,1.5573979881856095,-2.0661941855556964,7.915025358806087e-07,0.20906083701159633,0.7909383714858678,2,0.5127214144293564
ALO,5.0,0.8676941757991354,0.2183377276515012,0.2115476276203077,0.21621672416700502,0.06695426679775496,0.0911514646610207,0.13866024995500942,0.09238387012224022,0.6365197827468796,0.24196119122827162,0.08410467600832396,0.07446193132809172,94.157,0.7305570946520453,-0.5857109416025498,-0.8572233781396336,0.7616658199470082,0.0002710153827345885,0.23806316467025732,0,0.5512602959077675
ALO,6.0,0.8476040525373553,0.21866778857281827,0.18873090833068215,0.2024671832507747,0.05421556940242856,0.07206928232268096,0.12694830817773278,0.12169140910642004,0.6914626162283696,0.2634323457548276,0.08494080491561151,0.07253604161134478,94.636,-0.1367124383223388,-0.7321701205115145,0.2582535059932217,0.9878263672763303,0.002897604985835006,0.009276027737834643,0,0.07244725603380765
ALO,7.0,0.8081214680893252,0.21795230134683963,0.21378092797954415,0.22768521778855988,0.08919187303932741,0.10780903452024636,0.24491735825283045,0.2972551450299084,0.5623523888690442,0.28101857478407993,0.07982663509948659,0.06328646906137983,94.645,-1.841134164793647,0.7430464182345407,-2.36300690229978,0.0009555637040888105,0.004597681130851806,0.9944467551650593,2,0.0369276853324326
ALO,8.0,0.8214191289747024,0.21467477455662387,0.22204604554440863,0.21307987111055665,0.06716065629415038,0.08518988174483437,0.2041908690558565,0.3016005957442697,0.6646547642568742,0.26806778683212906,0.08104913180044465,0.059427244494459505,94.019,-1.267088102684473,0.23375698689477775,-0.2860129122564462,0.03593277018134658,0.9469863530309475,0.01708087678770576,1,0.2406147790036759
ALO,9.0,0.8317251711310161,0.2229609813855351,0.18962802301371848,0.2240985920494471,0.12275125629537215,0.11641387604421045,0.11694500503487996,0.23901334746219863,0.6959497993729131,0.24596832547077455,0.08635837544354774,0.07909338326540429,93.657,-0.82218708086125,-0.8572625767873998,0.3493545423876259,0.9949433454326195,0.001989886082035156,0.003066768485345201,0,0.035168089158443744
ALO,10.0,0.8437069688729976,0.23063528390716379,0.18352956423827735,0.2115399061122508,0.10830061998015827,0.1319499694375366,0.11114887699921176,0.22494763964113768,0.6958210141604204,0.2232419595132508,0.08141025461245642,0.07234499353452731,93.711,-0.30494544941488116,-0.9297438244829966,0.346739880593706,0.9904237075493625,0.0007961935973719776,0.008780098853265599,0,0.05678778375022318
ALO,11.0,0.8213172431473708,0.2215750883096682,0.1960826438179505,0.2045433166950497,0.08262765760203511,0.1148688099519165,0.22439475609571838,0.303278730317957,0.6256635487423937,0.3073846590343315,0.08103339248813263,0.06200625506966028,93.737,-1.2714864069026806,0.4864089179664252,-1.0776320704729263,0.02891177402691089,0.8060274753842018,0.16506075058888692,1,0.5736060804527725
ALO,12.0,0.8492103489606774,0.21438924903146717,0.2018464746958966,0.22185611247167147,0.12779529010922436,0.13676120527382538,0.17064441226705357,0.2958073521993028,0.675439258499449,0.26378080760072564,0.08544064620889416,0.07283481689970471,93.951,-0.06737030782763787,-0.18574531340914383,-0.0670607164489833,0.82050023400888,0.15147479580233067,0.028024970188789394,0,0.5483922175772793
ALO,13.0,0.8767751763720918,0.1987983573838216,0.20166523818072102,0.2193634732613722,0.0981176858729795,0.10057982114944018,0.28659355479105575,0.34211006069590916,0.6065509323903951,0.32567117435773024,0.0809901382249759,0.07445121228245977,93.565,1.1225743572255809,1.264212049101982,-1.4656659665248388,6.05825049066964e-05,0.8447562781446378,0.15518313935045544,1,0.4322341071171043
ALO,14.0,0.8364965273181756,0.21454566433435573,0.22405279635113662,0.2191648831240746,0.09177061928407054,0.09880655964787023,0.17144501903321388,0.2236884611671506,0.656035290042995,0.2769901089729657,0.08256900931713147,0.06165382478391725,93.88,-0.6162126426673052,-0.17573363372095582,-0.46100978864070963,0.8861505766655566,0.08180975830431807,0.03203966503012527,0,0.4221482273745852
ALO,15.0,0.836092556195995,0.21929208674434947,0.18997417592703011,0.2128363818394969,0.11695975664229287,0.11839580062268246,0.13790366355273576,0.15334320790688719,0.6882083734343312,0.24015717148064716,0.08039199132437029,0.06301986361711033,93.736,-0.6336516519707088,-0.5951721415775768,0.19218424123044417,0.9837481641030928,0.011197798591487194,0.0050540373054199774,0,0.09314355651549908
ALO,16.0,0.8724913316281981,0.19750024636016542,0.2207096709742497,0.2112190333026045,0.10098345952513778,0.11162305317641537,0.14670531828044775,0.15754104152310197,0.6733520853349987,0.27883103156069367,0.08060884551698765,0.06253303930779673,93.437,0.9376452763055363,-0.4851064369339651,-0.10943554990039372,0.9367914610890481,0.00497926413718334,0.05822927477376855,0,0.25313702216936645
ALO,17.0,0.8335463697087864,0.21758823635324098,0.19480479618942273,0.2235173916374557,0.14115127317212067,0.12449173915722855,0.14242861764888745,0.2519075576929036,0.6850272502981598,0.28929242583168124,0.07924439804687103,0.060980250126053265,93.188,-0.7435678499379,-0.5385870701926646,0.12759948833132712,0.9776722740903465,0.017018869055812975,0.005308856853840496,0,0.11921160513346565
ALO,18.0,0.8604476098718764,0.20949763835571264,0.19160096517989428,0.20380510114827255,0.09742365058479455,0.10729253365605791,0.19028802943006062,0.23781689776903164,0.6688541311049353,0.23495316892516438,0.08371506911064254,0.07281387919314572,93.317,0.4177304501606098,0.05990037841609724,-0.2007552662600101,0.43563652241388917,0.48906838035222655,0.07529509723388449,1,0.9065372308962644
ALO,19.0,0.8522371399637167,0.20937184902395745,0.17950396295457702,0.19777246868519288,0.11976857411124635,0.12142929049190428,0.20461389069304864,0.2461581692279415,0.6593563729926943,0.28577726125583497,0.08289708881217847,0.06875720335576462,93.185,0.063293082606156,0.23904692111935613,-0.3935835016086539,0.14051894179298724,0.7961786634217055,0.0633023947853072,1,0.6319345077333279
ALO,20.0,0.8535015349762716,0.2108822023984605,0.17657103805233984,0.1869348745648518,0.09189462940159145,0.09556284239560556,0.21893960266070897,0.30984020477585184,0.6993927262622202,0.28521861856135855,0.08176690474149251,0.0639191801358739,93.016,0.11787568808572003,0.41819159686737195,0.41925456601992145,0.001194139099562103,0.9614128516545346,0.03739300924590329,1,0.16875343026951495
ALO,21.0,0.8436104650369615,0.19356731713314454,0.19185240428961617,0.2200278315214474,0.12452837073698471,0.13573768271593312,0.13577298065668011,0.3012155067659732,0.6934895709124758,0.25019615739022466,0.07828058835223713,0.06009903380880424,93.19,-0.30911141871823966,-0.6218165762414458,0.29940575373936307,0.9843479093246942,0.009278870840606655,0.006373219834699307,0,0.09117498298226785
ALO,22.0,0.8170337820045752,0.22193761730435088,0.17193915547338542,0.21618778867611238,0.15724760049532174,0.13045540292620386,0.20697913267403031,0.3046939421717719,0.7012302413856835,0.2811528927803148,0.08195665348672496,0.06601749829716634,93.092,-1.456398928165979,0.26862454411673925,0.4565607170606825,0.0014572058248197106,0.9959042923784849,0.0026385017966955742,1,0.02927088226268011
ALO,23.0,0.8553106840431077,0.21165887587129853,0.2079517689958867,0.2389260860938514,0.1378228032558281,0.13192015785592884,0.18198937588604677,0.24671974481904152,0.6687745851888284,0.28783325334060633,0.08529497084930072,0.07839029267743369,93.026,0.1959747542701954,-0.043875238575473784,-0.20237024723244834,0.6599266186538247,0.28673615975261957,0.05333722159355562,0,0.78880966490957
