Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,GAS,60.0,4.0,SOFT,88.3,88.18537902205837,0.11462097794162546
2022,6,Barcelona,2,GAS,61.0,4.0,SOFT,88.145,88.35820636052084,0.2132063605208461
2022,6,Barcelona,2,GAS,62.0,4.0,SOFT,88.352,88.2202261695732,0.13177383042680513
2022,6,Barcelona,2,GAS,63.0,4.0,SOFT,88.873,88.38811747091839,0.48488252908161755
2022,6,Barcelona,2,GAS,64.0,4.0,SOFT,89.664,88.88475170726615,0.7792482927338491
2022,6,Barcelona,2,GAS,65.0,4.0,SOFT,88.352,89.61260839288816,1.2606083928881522
2022,6,Barcelona,2,HAM,17.0,2.0,SOFT,89.873,89.63775181860088,0.23524818139912887
2022,6,Barcelona,2,HAM,18.0,2.0,SOFT,90.181,89.91184197130879,0.2691580286912083
2022,6,Barcelona,2,HAM,19.0,2.0,SOFT,90.07,90.18953214993907,0.11953214993907271
2022,6,Barcelona,2,HAM,20.0,2.0,SOFT,90.443,90.13538343941484,0.307616560585164
2022,6,Barcelona,2,HAM,21.0,2.0,SOFT,90.48,90.44972800810356,0.03027199189644624
2022,6,Barcelona,2,HAM,28.0,3.0,MEDIUM,86.99,87.28136513313049,0.2913651331304977
2022,6,Barcelona,2,HAM,29.0,3.0,MEDIUM,87.619,87.03755708723952,0.5814429127604759
2022,6,Barcelona,2,HAM,30.0,3.0,MEDIUM,86.711,87.59185199365913,0.8808519936591395
2022,6,Barcelona,2,HAM,31.0,3.0,MEDIUM,87.364,86.78315726815853,0.58084273184147
2022,6,Barcelona,2,HAM,32.0,3.0,MEDIUM,86.329,87.30544730799964,0.9764473079996532
2022,6,Barcelona,2,HAM,33.0,3.0,MEDIUM,86.895,86.38349630743997,0.5115036925600294
2022,6,Barcelona,2,HAM,34.0,3.0,MEDIUM,86.697,86.88378638546837,0.18678638546836238
2022,6,Barcelona,2,HAM,39.0,3.0,MEDIUM,86.82,87.18885179660597,0.3688517966059801
2022,6,Barcelona,2,HAM,40.0,3.0,MEDIUM,87.34,86.87941633074999,0.4605836692500067
2022,6,Barcelona,2,HAM,45.0,3.0,MEDIUM,87.458,87.1738269105255,0.2841730894744913
2022,6,Barcelona,2,HAM,46.0,3.0,MEDIUM,87.73,87.46383291202089,0.26616708797911837
2022,6,Barcelona,2,HAM,47.0,3.0,MEDIUM,87.662,87.75208851981462,0.09008851981461001
2022,6,Barcelona,2,HAM,54.0,4.0,SOFT,85.389,85.31535936064823,0.07364063935176182
2022,6,Barcelona,2,HAM,55.0,4.0,SOFT,85.207,85.4339443243563,0.22694432435630785
2022,6,Barcelona,2,HAM,56.0,4.0,SOFT,85.832,85.27009209234339,0.5619079076566031
2022,6,Barcelona,2,HAM,57.0,4.0,SOFT,86.447,85.79894125867528,0.6480587413247234
2022,6,Barcelona,2,HAM,58.0,4.0,SOFT,86.408,86.42580480760665,0.017804807606649233
2022,6,Barcelona,2,HAM,59.0,4.0,SOFT,86.919,86.45481197411286,0.464188025887145
2022,6,Barcelona,2,HAM,60.0,4.0,SOFT,85.895,86.91734054359766,1.0223405435976627
2022,6,Barcelona,2,HAM,61.0,4.0,SOFT,86.425,85.95066242404981,0.47433757595018966
2022,6,Barcelona,2,HAM,62.0,4.0,SOFT,86.804,86.43074467716711,0.37325532283288315
2022,6,Barcelona,2,HAM,63.0,4.0,SOFT,88.977,86.82552253430639,2.151477465693621
2022,6,Barcelona,2,HAM,64.0,4.0,SOFT,89.833,88.70442389132421,1.1285761086757855
2022,6,Barcelona,2,HAM,65.0,4.0,SOFT,91.646,89.75732429786554,1.888675702134466
2022,6,Barcelona,2,HAM,66.0,4.0,SOFT,94.345,91.21365380555544,3.1313461944445673
2022,6,Barcelona,2,LAT,6.0,1.0,SOFT,91.335,90.87111085387235,0.46388914612764853
2022,6,Barcelona,2,LAT,18.0,2.0,MEDIUM,90.305,90.56879234857583,0.26379234857582157
2022,6,Barcelona,2,LAT,19.0,2.0,MEDIUM,90.851,90.35489530167686,0.49610469832314297
2022,6,Barcelona,2,LAT,20.0,2.0,MEDIUM,91.86,90.83431805946803,1.0256819405319644
2022,6,Barcelona,2,LAT,21.0,2.0,MEDIUM,90.343,91.58294249669643,1.2399424966964334
2022,6,Barcelona,2,LAT,22.0,2.0,MEDIUM,91.289,90.39889919240339,0.890100807596615
2022,6,Barcelona,2,LAT,23.0,2.0,MEDIUM,90.736,91.09532051661196,0.35932051661195374
2022,6,Barcelona,2,LAT,24.0,2.0,MEDIUM,90.925,90.78408264671309,0.1409173532869056
