Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Location,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTime_Sec,FuelLoad,Track_Evolution_Physics,Traction_1_5,Asphalt_Grip_1_5,Asphalt_Abrasion_1_5,Track_Evolution_1_5,Tyre_Stress_1_5,Braking_1_5,Lateral_1_5,Downforce_1_5,Min_Pressure_Front_PSI,Min_Pressure_Rear_PSI,Compound_Hard,Compound_Medium,Compound_Soft,Circuit_Length_KM,Total_Laps,Cumulative_Field_Dist_KM,Compound_Hard_Int,Compound_Medium_Int,Compound_Soft_Int,Wear_Severity_Index,Track_Flow_Type,Compound_Int,E_lap,Gap_To_Car_Ahead,Grip_Aero_Balance,Total_Min_Pressure,Pressure_Delta,LatOffset_Mean,LatOffset_Std,Lap_Gap,Prev_LapTime,Lag_2,Rolling_Avg_3
0 days 01:33:29.816000,ALO,0 days 00:01:33.016000,20.0,1.0,MEDIUM,21.0,Aston Martin,Silverstone,20.3,64.0,1001.2,False,29.3,217,2.7,93.016,68.07692307692307,4430.032,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2215.016,1,2,3,15,0.8333333333333334,2,30.54800975534672,4.778075955845399,0.6,49.5,3.5,0.36834583692097983,0.4406771308127232,1.0,93.185,93.317,93.23
0 days 01:35:03.006000,ALO,0 days 00:01:33.190000,21.0,1.0,MEDIUM,22.0,Aston Martin,Silverstone,20.2,64.0,1001.4,False,29.4,206,2.0,93.19,65.98076923076923,4653.89,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2326.945,1,2,3,15,0.8333333333333334,2,30.490436775814974,4.785020220866483,0.6,49.5,3.5,0.5787349437371934,0.8737485282383135,1.0,93.016,93.185,93.17266666666667
0 days 01:36:36.098000,ALO,0 days 00:01:33.092000,22.0,1.0,MEDIUM,23.0,Aston Martin,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,93.092,63.88461538461538,4877.748,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2438.874,1,2,3,15,0.8333333333333334,2,30.440636733999156,4.7477262268196245,0.6,49.5,3.5,0.3469103607803292,0.4042112367711888,1.0,93.19,93.016,93.13033333333334
0 days 01:38:09.124000,ALO,0 days 00:01:33.026000,23.0,1.0,MEDIUM,24.0,Aston Martin,Silverstone,20.2,64.0,1001.4,False,29.6,204,2.5,93.026,61.78846153846153,5101.606,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2550.803,1,2,3,15,0.8333333333333334,2,29.737914163826613,4.721481037948379,0.6,49.5,3.5,0.6025296386086149,0.8283669704561601,1.0,93.092,93.19,93.09933333333333
0 days 01:39:42.141000,ALO,0 days 00:01:33.017000,24.0,1.0,MEDIUM,25.0,Aston Martin,Silverstone,20.4,63.0,1001.4,False,29.7,202,1.3,93.017,59.69230769230769,5325.464,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2662.732,1,2,3,15,0.8333333333333334,2,30.66192773033758,4.7511312859291515,0.6,49.5,3.5,0.2808724221762374,0.33352576257533434,1.0,93.026,93.092,93.10266666666666
0 days 01:41:15.219000,ALO,0 days 00:01:33.078000,25.0,1.0,MEDIUM,26.0,Aston Martin,Silverstone,20.5,62.0,1001.4,False,31.4,240,1.1,93.078,57.59615384615385,5549.322,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2774.661,1,2,3,15,0.8333333333333334,2,30.344884920186377,4.72521472647247,0.6,49.5,3.5,0.32065702471252466,0.34900243289682537,1.0,93.017,93.026,93.045
0 days 01:42:48.371000,ALO,0 days 00:01:33.152000,26.0,1.0,MEDIUM,27.0,Aston Martin,Silverstone,20.5,63.0,1001.4,False,31.7,220,2.0,93.152,55.5,5773.18,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2886.59,1,2,3,15,0.8333333333333334,2,30.601052747953958,4.550701313532153,0.6,49.5,3.5,0.4736401438586576,0.6522401689818582,1.0,93.078,93.017,93.04033333333332
0 days 01:44:21.285000,ALO,0 days 00:01:32.914000,27.0,1.0,MEDIUM,28.0,Aston Martin,Silverstone,20.8,62.0,1001.4,False,32.4,209,1.2,92.914,53.40384615384615,5985.256,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2992.628,1,2,3,15,0.8333333333333334,2,30.48149840551341,4.757641577979628,0.6,49.5,3.5,0.2924567704416387,0.34215488598527444,1.0,93.152,93.078,93.08233333333332
0 days 01:45:54.029000,ALO,0 days 00:01:32.744000,28.0,1.0,MEDIUM,29.0,Aston Martin,Silverstone,20.8,62.0,1001.4,False,32.8,192,2.2,92.744,51.30769230769231,6209.114,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3104.557,1,2,3,15,0.8333333333333334,2,30.38525081478277,4.715406729463446,0.6,49.5,3.5,0.7409519077087989,0.9304380772799162,1.0,92.914,93.152,93.048
0 days 01:47:26.756000,ALO,0 days 00:01:32.727000,29.0,1.0,MEDIUM,30.0,Aston Martin,Silverstone,21.0,61.0,1001.4,False,33.3,212,1.6,92.727,49.21153846153846,6421.19,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3210.595,1,2,3,15,0.8333333333333334,2,30.202008414257687,4.776277346165721,0.6,49.5,3.5,0.4035149246321576,0.5121311873251256,1.0,92.744,92.914,92.93666666666667
0 days 01:48:59.442000,ALO,0 days 00:01:32.686000,30.0,1.0,MEDIUM,31.0,Aston Martin,Silverstone,21.0,61.0,1001.4,False,32.7,195,1.8,92.686,47.11538461538461,6633.266,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3316.633,1,2,3,15,0.8333333333333334,2,30.0127393709635,4.958238006051602,0.6,49.5,3.5,0.27574728635436296,0.32252781737179154,1.0,92.727,92.744,92.795
0 days 01:50:32.358000,ALO,0 days 00:01:32.916000,31.0,1.0,MEDIUM,32.0,Aston Martin,Silverstone,21.0,62.0,1001.4,False,31.4,235,2.2,92.916,45.01923076923076,6857.124,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3428.562,1,2,3,15,0.8333333333333334,2,30.483106440215757,4.988616310235524,0.6,49.5,3.5,0.31634609166679817,0.3803850019024259,1.0,92.686,92.727,92.71900000000001
0 days 02:12:23.399000,ALO,0 days 00:01:31.829000,42.0,2.0,SOFT,12.0,Aston Martin,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,91.829,26.99230769230769,9237.088,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4618.544,1,2,3,15,0.8333333333333334,3,30.841948534829115,0.7241948132541655,0.6,49.5,3.5,0.40311950223276705,0.5973884595315817,1.0,91.652,91.691,91.88766666666668
0 days 02:13:55.146000,ALO,0 days 00:01:31.747000,43.0,2.0,SOFT,13.0,Aston Martin,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,91.747,24.896153846153837,9449.164,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4724.582,1,2,3,15,0.8333333333333334,3,31.297043817215968,0.9394533075294149,0.6,49.5,3.5,0.3243768925995263,0.3821970169042976,1.0,91.829,91.652,91.724
0 days 02:15:27.277000,ALO,0 days 00:01:32.131000,44.0,2.0,SOFT,14.0,Aston Martin,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,92.131,22.799999999999997,9661.24,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4830.62,1,2,3,15,0.8333333333333334,3,31.28445240203081,3.587648463131486,0.6,49.5,3.5,0.49904474183935543,0.6657616559425263,1.0,91.747,91.829,91.74266666666666
0 days 02:16:59.313000,ALO,0 days 00:01:32.036000,45.0,2.0,SOFT,15.0,Aston Martin,Silverstone,21.4,57.0,1001.0,False,30.4,212,2.0,92.036,20.703846153846143,9873.316,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4936.658,1,2,3,15,0.8333333333333334,3,30.49928554578689,4.311972881138168,0.6,49.5,3.5,0.4244939288508887,0.5096668438456797,1.0,92.131,91.747,91.90233333333333
0 days 02:18:32.204000,ALO,0 days 00:01:32.891000,46.0,2.0,SOFT,16.0,Aston Martin,Silverstone,21.4,58.0,1001.0,False,30.1,199,2.7,92.891,18.607692307692304,10097.174,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5048.587,1,2,3,15,0.8333333333333334,3,31.040024413472363,4.625235798817543,0.6,49.5,3.5,0.27306428081319345,0.3329700454791779,1.0,92.036,92.131,91.97133333333333
0 days 02:20:04.032000,ALO,0 days 00:01:31.828000,47.0,2.0,SOFT,17.0,Aston Martin,Silverstone,21.4,59.0,1001.0,False,30.0,192,2.4,91.828,16.511538461538464,10309.25,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5154.625,1,2,3,15,0.8333333333333334,3,32.65920861618487,4.38525264324575,0.6,49.5,3.5,0.3275013938910773,0.34358320901781164,1.0,92.891,92.036,92.35266666666666
0 days 02:21:35.370000,ALO,0 days 00:01:31.338000,48.0,2.0,SOFT,18.0,Aston Martin,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,91.338,14.41538461538461,10509.544,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5254.772,1,2,3,15,0.8333333333333334,3,32.531989933581286,4.2867287887131065,0.6,49.5,3.5,0.29349703611803996,0.3288690592195024,1.0,91.828,92.891,92.25166666666667
0 days 02:23:07.445000,ALO,0 days 00:01:32.075000,49.0,2.0,SOFT,19.0,Aston Martin,Silverstone,21.5,54.0,1001.0,False,29.6,188,3.4,92.075,12.31923076923077,10709.838,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5354.919,1,2,3,15,0.8333333333333334,3,31.08612426299574,4.193238709289464,0.6,49.5,3.5,0.32491621944476456,0.3619411545488282,1.0,91.338,91.828,92.019
0 days 02:24:39.444000,ALO,0 days 00:01:31.999000,50.0,2.0,SOFT,20.0,Aston Martin,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,91.999,10.223076923076917,10910.132,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5455.066,1,2,3,15,0.8333333333333334,3,30.884797290768503,3.917381499299939,0.6,49.5,3.5,0.4149383517799164,0.4868681002462501,1.0,92.075,91.338,91.747
0 days 02:26:11.374000,ALO,0 days 00:01:31.930000,51.0,2.0,SOFT,21.0,Aston Martin,Silverstone,21.7,54.0,1001.0,False,30.2,203,3.7,91.93,8.126923076923077,11110.426,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5555.213,1,2,3,15,0.8333333333333334,3,30.22847443916949,3.1582470056239873,0.6,49.5,3.5,0.27923794220788317,0.31934749270465695,1.0,91.999,92.075,91.80399999999999
0 days 02:27:43.085000,ALO,0 days 00:01:31.711000,52.0,2.0,SOFT,22.0,Aston Martin,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,91.711,6.0307692307692236,11310.72,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5655.36,1,2,3,15,0.8333333333333334,3,30.65831950950453,2.7978264615917956,0.6,49.5,3.5,0.42106803814625343,0.5919866531451652,1.0,91.93,91.999,92.00133333333333
0 days 01:08:40.146000,BOT,0 days 00:01:34.611000,4.0,1.0,HARD,4.0,Alfa Romeo,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,94.611,101.61538461538461,918.996,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,459.498,1,2,3,15,0.8333333333333334,1,32.61906409554618,1.04973241631574,0.6,49.5,3.5,0.4004385661575207,0.5216137467870926,1.0,94.865,96.741,98.86033333333334
0 days 01:10:14.950000,BOT,0 days 00:01:34.804000,5.0,1.0,HARD,5.0,Alfa Romeo,Silverstone,21.5,55.0,1001.4,False,29.4,193,3.2,94.804,99.51923076923077,1154.636,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,577.318,1,2,3,15,0.8333333333333334,1,32.844852598270485,1.1588031400115288,0.6,49.5,3.5,0.4117694790309771,0.5178278273064547,1.0,94.611,94.865,95.40566666666666
0 days 01:11:49.741000,BOT,0 days 00:01:34.791000,6.0,1.0,HARD,6.0,Alfa Romeo,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,94.791,97.42307692307692,1390.276,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,695.138,1,2,3,15,0.8333333333333334,1,30.207878520934642,1.3904585943931171,0.6,49.5,3.5,0.2804560378292276,0.29549793969233773,1.0,94.804,94.611,94.76
0 days 01:13:24.620000,BOT,0 days 00:01:34.879000,7.0,1.0,HARD,7.0,Alfa Romeo,Silverstone,21.4,55.0,1001.2,False,29.2,190,4.0,94.879,95.32692307692308,1625.916,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,812.958,1,2,3,15,0.8333333333333334,1,32.12682987098056,0.9962517140752226,0.6,49.5,3.5,0.31914724346535006,0.3646923312968045,1.0,94.791,94.804,94.73533333333334
0 days 01:14:59.096000,BOT,0 days 00:01:34.476000,8.0,1.0,HARD,8.0,Alfa Romeo,Silverstone,21.5,55.0,1001.4,False,29.1,201,3.5,94.476,93.23076923076923,1849.7740000000001,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,924.8870000000001,1,2,3,15,0.8333333333333334,1,31.63292432989246,1.1042898864463948,0.6,49.5,3.5,0.3581210200775627,0.4389506443247744,1.0,94.879,94.791,94.82466666666669
0 days 01:16:33.482000,BOT,0 days 00:01:34.386000,9.0,1.0,HARD,9.0,Alfa Romeo,Silverstone,21.3,55.0,1001.2,False,29.1,201,3.5,94.386,91.13461538461539,2085.414,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1042.707,1,2,3,15,0.8333333333333334,1,30.420660109835627,1.461642552069861,0.6,49.5,3.5,0.3265522070275249,0.41060142672971034,1.0,94.476,94.879,94.71533333333332
0 days 01:18:07.788000,BOT,0 days 00:01:34.306000,10.0,1.0,HARD,10.0,Alfa Romeo,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,94.306,89.03846153846153,2309.272,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1154.636,1,2,3,15,0.8333333333333334,1,29.824211931459416,1.6184573333272085,0.6,49.5,3.5,0.5224715914126572,0.8651399685742462,1.0,94.386,94.476,94.58033333333333
0 days 01:19:42.142000,BOT,0 days 00:01:34.354000,11.0,1.0,HARD,11.0,Alfa Romeo,Silverstone,21.3,55.0,1001.2,False,29.1,175,3.0,94.354,86.9423076923077,2533.13,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1266.565,1,2,3,15,0.8333333333333334,1,30.38709715290088,1.694014982178533,0.6,49.5,3.5,0.43932138539540694,0.5658035314247115,1.0,94.306,94.386,94.38933333333334
0 days 01:21:16.683000,BOT,0 days 00:01:34.541000,12.0,1.0,HARD,12.0,Alfa Romeo,Silverstone,21.4,56.0,1001.2,False,28.9,189,4.3,94.541,84.84615384615384,2756.988,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1378.494,1,2,3,15,0.8333333333333334,1,30.28263326936117,2.0311932226392906,0.6,49.5,3.5,0.2726715834047632,0.2907357493778654,1.0,94.354,94.306,94.34866666666666
0 days 01:22:51.301000,BOT,0 days 00:01:34.618000,13.0,1.0,HARD,13.0,Alfa Romeo,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,94.618,82.75,2980.846,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1490.423,1,2,3,15,0.8333333333333334,1,30.277618006026376,2.177794278050209,0.6,49.5,3.5,0.3794718413507155,0.5415426745281969,1.0,94.541,94.354,94.40033333333334
0 days 01:24:25.905000,BOT,0 days 00:01:34.604000,14.0,1.0,HARD,14.0,Alfa Romeo,Silverstone,21.1,60.0,1001.5,False,27.8,229,4.5,94.604,80.65384615384616,3204.704,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1602.352,1,2,3,15,0.8333333333333334,1,29.72186831911921,2.298240797865266,0.6,49.5,3.5,0.2712057858820222,0.3309590258518819,1.0,94.618,94.541,94.50433333333335
0 days 01:26:00.532000,BOT,0 days 00:01:34.627000,15.0,1.0,HARD,15.0,Alfa Romeo,Silverstone,20.9,61.0,1001.5,False,27.7,255,2.5,94.627,78.5576923076923,3416.78,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1708.39,1,2,3,15,0.8333333333333334,1,29.63206752559911,2.6834604604095205,0.6,49.5,3.5,0.2523763382973819,0.29194632100386386,1.0,94.604,94.618,94.58766666666666
0 days 01:27:34.899000,BOT,0 days 00:01:34.367000,16.0,1.0,HARD,16.0,Alfa Romeo,Silverstone,20.5,63.0,1001.5,False,27.8,241,1.8,94.367,76.46153846153845,3640.638,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1820.319,1,2,3,15,0.8333333333333334,1,29.668903373344296,2.921525837026223,0.6,49.5,3.5,0.5006111306451454,0.6175879475603067,1.0,94.627,94.604,94.61633333333333
0 days 01:29:08.766000,BOT,0 days 00:01:33.867000,17.0,1.0,HARD,17.0,Alfa Romeo,Silverstone,20.1,63.0,1001.4,False,27.9,222,2.2,93.867,74.36538461538461,3864.496,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1932.248,1,2,3,15,0.8333333333333334,1,29.663016471473426,2.7789513357802558,0.6,49.5,3.5,0.30901996572877516,0.3334604116625967,1.0,94.367,94.627,94.53266666666667
0 days 01:30:42.515000,BOT,0 days 00:01:33.749000,18.0,1.0,HARD,18.0,Alfa Romeo,Silverstone,20.1,64.0,1001.5,False,28.3,229,2.4,93.749,72.26923076923077,4088.354,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2044.177,1,2,3,15,0.8333333333333334,1,30.08644966551396,2.654947970294891,0.6,49.5,3.5,0.297346193455751,0.36110332172533877,1.0,93.867,94.367,94.28699999999999
0 days 01:32:16.245000,BOT,0 days 00:01:33.730000,19.0,1.0,HARD,19.0,Alfa Romeo,Silverstone,20.2,64.0,1001.4,False,29.1,201,3.2,93.73,70.17307692307692,4312.212,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2156.106,1,2,3,15,0.8333333333333334,1,29.35166115541353,2.1057771281270203,0.6,49.5,3.5,0.37519610840948975,0.4788092567844537,1.0,93.749,93.867,93.99433333333333
0 days 01:33:49.916000,BOT,0 days 00:01:33.671000,20.0,1.0,HARD,20.0,Alfa Romeo,Silverstone,20.3,64.0,1001.2,False,29.3,217,2.7,93.671,68.07692307692307,4536.07,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2268.035,1,2,3,15,0.8333333333333334,1,30.063187067113383,2.100606112730111,0.6,49.5,3.5,0.386897601786985,0.46855390007790304,1.0,93.73,93.749,93.782
0 days 01:35:23.523000,BOT,0 days 00:01:33.607000,21.0,1.0,HARD,21.0,Alfa Romeo,Silverstone,20.2,64.0,1001.4,False,29.6,206,2.2,93.607,65.98076923076923,4759.928,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2379.964,1,2,3,15,0.8333333333333334,1,29.890532406673543,2.2909441389122236,0.6,49.5,3.5,0.3457425288408303,0.403369243377252,1.0,93.671,93.73,93.71666666666665
0 days 01:36:56.991000,BOT,0 days 00:01:33.468000,22.0,1.0,HARD,22.0,Alfa Romeo,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,93.468,63.88461538461538,4983.786,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2491.893,1,2,3,15,0.8333333333333334,1,29.535984248743564,2.1337879361273555,0.6,49.5,3.5,0.2913867433168181,0.3823848306966207,1.0,93.607,93.671,93.66933333333334
0 days 01:38:30.778000,BOT,0 days 00:01:33.787000,23.0,1.0,HARD,23.0,Alfa Romeo,Silverstone,20.2,63.0,1001.4,False,29.6,214,0.8,93.787,61.78846153846153,5207.644,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2603.822,1,2,3,15,0.8333333333333334,1,29.632302743414144,2.207632165253951,0.6,49.5,3.5,0.3645202284417835,0.4607259950045354,1.0,93.468,93.607,93.582
0 days 01:40:04.242000,BOT,0 days 00:01:33.464000,24.0,1.0,HARD,24.0,Alfa Romeo,Silverstone,20.4,63.0,1001.4,False,29.7,202,1.3,93.464,59.69230769230769,5431.502,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2715.751,1,2,3,15,0.8333333333333334,1,30.24527532173869,2.117735360961986,0.6,49.5,3.5,0.3297361986343929,0.408521538399387,1.0,93.787,93.468,93.62066666666668
0 days 01:41:37.534000,BOT,0 days 00:01:33.292000,25.0,1.0,HARD,25.0,Alfa Romeo,Silverstone,20.5,62.0,1001.4,False,31.4,240,1.1,93.292,57.59615384615385,5643.578,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2821.789,1,2,3,15,0.8333333333333334,1,29.297404468082647,4.116827283583934,0.6,49.5,3.5,0.48343133032811475,0.6657184344726103,1.0,93.464,93.787,93.573
0 days 01:43:11.004000,BOT,0 days 00:01:33.470000,26.0,1.0,HARD,26.0,Alfa Romeo,Silverstone,20.5,63.0,1001.4,False,31.7,220,2.0,93.47,55.5,5867.436,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2933.718,1,2,3,15,0.8333333333333334,1,29.177289551246062,3.8771445096309662,0.6,49.5,3.5,0.3332965237170506,0.40937426875898997,1.0,93.292,93.464,93.51433333333334
0 days 01:44:44.592000,BOT,0 days 00:01:33.588000,27.0,1.0,HARD,27.0,Alfa Romeo,Silverstone,20.8,62.0,1001.4,False,32.4,209,1.2,93.588,53.40384615384615,6091.294,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3045.647,1,2,3,15,0.8333333333333334,1,30.072440381207922,3.8379393407360327,0.6,49.5,3.5,0.3944719229730456,0.4724994312355635,1.0,93.47,93.292,93.40866666666666
0 days 01:46:18.092000,BOT,0 days 00:01:33.500000,28.0,1.0,HARD,28.0,Alfa Romeo,Silverstone,20.9,61.0,1001.4,False,33.3,175,2.5,93.5,51.30769230769231,6303.37,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3151.685,1,2,3,15,0.8333333333333334,1,29.877653436584716,4.312547834752542,0.6,49.5,3.5,0.27366895097571453,0.327936275655525,1.0,93.588,93.47,93.45
0 days 01:47:51.443000,BOT,0 days 00:01:33.351000,29.0,1.0,HARD,29.0,Alfa Romeo,Silverstone,21.0,61.0,1001.4,False,33.3,212,1.6,93.351,49.21153846153846,6527.228,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3263.614,1,2,3,15,0.8333333333333334,1,28.66506898160422,4.373048462513835,0.6,49.5,3.5,0.3079782158830514,0.40792527356813013,1.0,93.5,93.588,93.51933333333334
0 days 01:49:24.810000,BOT,0 days 00:01:33.367000,30.0,1.0,HARD,30.0,Alfa Romeo,Silverstone,21.1,62.0,1001.2,False,32.4,207,3.0,93.367,47.11538461538461,6739.304,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3369.652,1,2,3,15,0.8333333333333334,1,29.77303865681232,2.6134331692250474,0.6,49.5,3.5,0.2686795370221121,0.2802805658332923,1.0,93.351,93.5,93.47966666666667
0 days 01:50:58.250000,BOT,0 days 00:01:33.440000,31.0,1.0,HARD,31.0,Alfa Romeo,Silverstone,21.0,62.0,1001.4,False,31.4,235,2.2,93.44,45.01923076923076,6963.162,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3481.581,1,2,3,15,0.8333333333333334,1,29.256690507126496,2.828631710357199,0.6,49.5,3.5,0.28216672695534006,0.32004182139441617,1.0,93.367,93.351,93.40599999999999
0 days 02:12:29.283000,BOT,0 days 00:01:31.902000,42.0,2.0,SOFT,10.0,Alfa Romeo,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,91.902,26.573076923076925,9331.344,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4665.672,1,2,3,15,0.8333333333333334,3,32.600185776899224,0.7202164125303091,0.6,49.5,3.5,0.28610910374977655,0.3200829822274755,1.0,92.229,93.056,92.63433333333334
0 days 02:14:01.330000,BOT,0 days 00:01:32.047000,43.0,2.0,SOFT,11.0,Alfa Romeo,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,92.047,24.47692307692307,9543.42,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4771.71,1,2,3,15,0.8333333333333334,3,30.03410820621461,0.5587746570743761,0.6,49.5,3.5,0.25802623093271276,0.300178459358656,1.0,91.902,92.229,92.39566666666667
0 days 02:15:33.893000,BOT,0 days 00:01:32.563000,44.0,2.0,SOFT,12.0,Alfa Romeo,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,92.563,22.380769230769232,9755.496,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4877.748,1,2,3,15,0.8333333333333334,3,30.35068035920851,0.6897083107892326,0.6,49.5,3.5,0.5712972665805345,0.7124699181817045,1.0,92.047,91.902,92.05933333333333
0 days 02:17:07.070000,BOT,0 days 00:01:33.177000,45.0,2.0,SOFT,13.0,Alfa Romeo,Silverstone,21.4,57.0,1001.0,False,30.4,212,2.0,93.177,20.28461538461538,9955.79,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4977.895,1,2,3,15,0.8333333333333334,3,32.469187121568766,0.8775291052489896,0.6,49.5,3.5,0.48671622278211946,0.6272398643211606,1.0,92.563,92.047,92.17066666666666
0 days 02:18:39.354000,BOT,0 days 00:01:32.284000,46.0,2.0,SOFT,14.0,Alfa Romeo,Silverstone,21.4,58.0,1001.0,False,30.1,199,2.7,92.284,18.18846153846154,10167.866,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5083.933,1,2,3,15,0.8333333333333334,3,31.192150258283498,1.043330260369847,0.6,49.5,3.5,0.38757557750352306,0.45742934848133343,1.0,93.177,92.563,92.59566666666667
0 days 02:20:11.433000,BOT,0 days 00:01:32.079000,47.0,2.0,SOFT,15.0,Alfa Romeo,Silverstone,21.4,59.0,1001.0,False,30.0,192,2.4,92.079,16.092307692307685,10379.942000000001,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5189.9710000000005,1,2,3,15,0.8333333333333334,3,29.53284642228664,0.9268700712969844,0.6,49.5,3.5,0.29104051846730783,0.3510031866637052,1.0,92.284,93.177,92.67466666666667
0 days 02:21:43.407000,BOT,0 days 00:01:31.974000,48.0,2.0,SOFT,16.0,Alfa Romeo,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,91.974,13.996153846153845,10580.236,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5290.118,1,2,3,15,0.8333333333333334,3,30.613491541284276,0.8779882540025232,0.6,49.5,3.5,0.3065717593985348,0.4392979668112701,1.0,92.079,92.284,92.51333333333334
